compiled_row_ordinal,cell_type,compiled_response,compiled_count,candidate_led_group_count,candidate_led_group_ordinals,comparison,derived_response,complete_window_count,response_abs_difference,amplitude_agrees,count_agrees,candidate_mean_min,candidate_mean_max
1882,pDm8,-0.04975183980966032,3.0,0,[],unavailable_same_type,,,,,,,
1883,pDm8,0.012779204515519643,5.0,0,[],unavailable_same_type,,,,,,,
1884,pDm8,0.5349315728464419,6.0,0,[],unavailable_same_type,,,,,,,
1885,pDm8,-0.7945153973237771,10.0,0,[],unavailable_same_type,,,,,,,
1886,pDm8,-0.008360626119126264,22.0,0,[],unavailable_same_type,,,,,,,
1887,pDm8,-0.70620942173539,7.0,0,[],unavailable_same_type,,,,,,,
1888,pDm8,-0.23599896676922846,10.0,0,[],unavailable_same_type,,,,,,,
1889,pDm8,1.0833395177000915,6.0,0,[],unavailable_same_type,,,,,,,
1890,pDm8,-0.43725740617925135,5.0,0,[],unavailable_same_type,,,,,,,
1891,pDm8,-0.44364833578426166,6.0,0,[],unavailable_same_type,,,,,,,
1892,pDm8,-0.4048836529457693,7.0,0,[],unavailable_same_type,,,,,,,
1893,pDm8,0.35804513958383055,179.0,0,[],unavailable_same_type,,,,,,,
1894,pDm8,-0.38239852467743607,8.0,0,[],unavailable_same_type,,,,,,,
1895,pDm8,-0.3668351189195303,12.0,0,[],unavailable_same_type,,,,,,,
1896,pDm8,-0.4659833878493233,86.0,0,[],unavailable_same_type,,,,,,,
1897,pDm8,0.10641697694266498,6.0,0,[],unavailable_same_type,,,,,,,
1898,pDm8,-0.49687434259897423,43.0,0,[],unavailable_same_type,,,,,,,
1899,pDm8,-0.5700108418549134,86.0,0,[],unavailable_same_type,,,,,,,
1900,pDm8,-0.4387018246684878,166.0,0,[],unavailable_same_type,,,,,,,
1901,pDm8,-0.3968929599808497,11.0,0,[],unavailable_same_type,,,,,,,
1902,pDm8,-0.33322118868677447,9.0,0,[],unavailable_same_type,,,,,,,
1903,pDm8,-0.45190935828880835,87.0,0,[],unavailable_same_type,,,,,,,
1904,pDm8,0.34341053168960867,10.0,0,[],unavailable_same_type,,,,,,,
1905,pDm8,-0.31633271088413245,24.0,0,[],unavailable_same_type,,,,,,,
1906,pDm8,-0.09099310860588279,11.0,0,[],unavailable_same_type,,,,,,,
1907,pDm8,-0.9193060087318583,7.0,0,[],unavailable_same_type,,,,,,,
1908,pDm8,-0.46868258363090265,35.0,0,[],unavailable_same_type,,,,,,,
1909,pDm8,0.1612087912840778,33.0,0,[],unavailable_same_type,,,,,,,
1910,pDm8,-0.27591346999228106,22.0,0,[],unavailable_same_type,,,,,,,
1911,pDm8,-0.8109679148005905,8.0,0,[],unavailable_same_type,,,,,,,
1912,pDm8,-0.42996696439639803,20.0,0,[],unavailable_same_type,,,,,,,
1913,pDm8,-0.36912215307224344,14.0,0,[],unavailable_same_type,,,,,,,
1914,pDm8,-0.2068440005581548,23.0,0,[],unavailable_same_type,,,,,,,
1915,pDm8,-0.4493685800936231,46.0,0,[],unavailable_same_type,,,,,,,
1916,pDm8,-0.4437575043144412,11.0,0,[],unavailable_same_type,,,,,,,
1917,pDm8,-0.44759706292228907,182.0,0,[],unavailable_same_type,,,,,,,
1918,pDm8,-0.4088013551576374,37.0,0,[],unavailable_same_type,,,,,,,
1919,pDm8,0.043317964238601174,10.0,0,[],unavailable_same_type,,,,,,,
1920,pDm8,0.3509231873388666,38.0,0,[],unavailable_same_type,,,,,,,
1921,pDm8,-0.21317981017114243,6.0,0,[],unavailable_same_type,,,,,,,
1922,pDm8,-0.7367872583168635,10.0,0,[],unavailable_same_type,,,,,,,
1923,pDm8,-0.5381444203980292,7.0,0,[],unavailable_same_type,,,,,,,
1924,pDm8,-0.836492976096426,12.0,0,[],unavailable_same_type,,,,,,,
1925,pDm8,-0.7631093051301108,11.0,0,[],unavailable_same_type,,,,,,,
1926,pDm8,-0.43701765821404076,182.0,0,[],unavailable_same_type,,,,,,,
1927,pDm8,-0.4765837681797037,166.0,0,[],unavailable_same_type,,,,,,,
1928,pDm8,-0.5253789913017688,107.0,0,[],unavailable_same_type,,,,,,,
1929,pDm8,-0.7652217564388578,7.0,0,[],unavailable_same_type,,,,,,,
1930,pDm8,-0.12269629257031303,10.0,0,[],unavailable_same_type,,,,,,,
1931,pDm8,-0.5638541560985824,144.0,0,[],unavailable_same_type,,,,,,,
1932,pDm8,-0.09869468293009864,10.0,0,[],unavailable_same_type,,,,,,,
1933,pDm8,-0.33949959294021437,7.0,0,[],unavailable_same_type,,,,,,,
1934,pDm8,-0.4009018819037705,48.0,0,[],unavailable_same_type,,,,,,,
1935,pDm8,-0.023734738072404355,6.0,0,[],unavailable_same_type,,,,,,,
1936,pDm8,-0.9056156406605026,11.0,0,[],unavailable_same_type,,,,,,,
1937,pDm8,-0.06658360821951338,17.0,0,[],unavailable_same_type,,,,,,,
1938,pDm8,-0.619881879926068,27.0,0,[],unavailable_same_type,,,,,,,
1939,pDm8,-0.10190228590144779,27.0,0,[],unavailable_same_type,,,,,,,
1940,pDm8,-0.7517964589812802,23.0,0,[],unavailable_same_type,,,,,,,
1941,pDm8,-0.5441245005303846,34.0,0,[],unavailable_same_type,,,,,,,
1942,pDm8,-0.7787256190223466,15.0,0,[],unavailable_same_type,,,,,,,
1943,pDm8,-0.5926105385328667,17.0,0,[],unavailable_same_type,,,,,,,
1944,pDm8,-0.5816194998658896,75.0,0,[],unavailable_same_type,,,,,,,
1945,pDm8,-0.24010456570060804,17.0,0,[],unavailable_same_type,,,,,,,
1946,pDm8,-0.8728703546365166,21.0,0,[],unavailable_same_type,,,,,,,
1947,pDm8,-0.46072526620708715,27.0,0,[],unavailable_same_type,,,,,,,
1948,pDm8,-0.44038573025148325,19.0,0,[],unavailable_same_type,,,,,,,
1949,pDm8,-0.5991288012094593,7.0,0,[],unavailable_same_type,,,,,,,
1950,pDm8,-0.04146258597606448,10.0,0,[],unavailable_same_type,,,,,,,
1951,pDm8,-0.06043920210952003,17.0,0,[],unavailable_same_type,,,,,,,
1952,pDm8,-0.5003182914126227,156.0,0,[],unavailable_same_type,,,,,,,
1953,pDm8,-0.6974861151536889,8.0,0,[],unavailable_same_type,,,,,,,
1954,pDm8,-0.7314953323780287,49.0,0,[],unavailable_same_type,,,,,,,
1955,pDm8,-0.36523120504503476,6.0,0,[],unavailable_same_type,,,,,,,
1956,pDm8,-0.030206726467990577,10.0,0,[],unavailable_same_type,,,,,,,
1957,pDm8,-0.239885583951886,9.0,0,[],unavailable_same_type,,,,,,,
1958,pDm8,-0.2301272458729907,12.0,0,[],unavailable_same_type,,,,,,,
1959,pDm8,-0.30122337000651156,5.0,0,[],unavailable_same_type,,,,,,,
1960,pDm8,-0.5548657028119909,17.0,0,[],unavailable_same_type,,,,,,,
1961,pDm8,-0.5565385102302991,213.0,0,[],unavailable_same_type,,,,,,,
1962,pDm8,-0.09598435182144074,10.0,0,[],unavailable_same_type,,,,,,,
1963,pDm8,-0.7632868047564528,15.0,0,[],unavailable_same_type,,,,,,,
1964,pDm8,-0.03872492789917737,10.0,0,[],unavailable_same_type,,,,,,,
1965,pDm8,-0.21972959996957547,10.0,0,[],unavailable_same_type,,,,,,,
1966,pDm8,0.046996039495953046,27.0,0,[],unavailable_same_type,,,,,,,
1967,pDm8,-0.11632306563555084,20.0,0,[],unavailable_same_type,,,,,,,
1968,pDm8,-0.48684674460317295,26.0,0,[],unavailable_same_type,,,,,,,
1969,pDm8,-0.6481612177139613,23.0,0,[],unavailable_same_type,,,,,,,
1970,pDm8,-0.08350539169314446,6.0,0,[],unavailable_same_type,,,,,,,
1971,pDm8,-0.7525742522627583,166.0,0,[],unavailable_same_type,,,,,,,
1972,pDm8,-0.8018710078481203,30.0,0,[],unavailable_same_type,,,,,,,
1973,pDm8,-0.47854739658439144,6.0,0,[],unavailable_same_type,,,,,,,
1974,pDm8,-1.612747859371547,3.0,0,[],unavailable_same_type,,,,,,,
1975,pDm8,-0.9248780537249252,18.0,0,[],unavailable_same_type,,,,,,,
1976,pDm8,-0.7163311772605004,36.0,0,[],unavailable_same_type,,,,,,,
1977,pDm8,-0.6377218119508591,15.0,0,[],unavailable_same_type,,,,,,,
1978,pDm8,-0.09885244758902091,10.0,0,[],unavailable_same_type,,,,,,,
1979,pDm8,-0.013566673011917054,17.0,0,[],unavailable_same_type,,,,,,,
1980,pDm8,0.050642439308354485,6.0,0,[],unavailable_same_type,,,,,,,
1981,pDm8,-0.6680541295857843,34.0,0,[],unavailable_same_type,,,,,,,
1982,pDm8,-0.6645281479784929,6.0,0,[],unavailable_same_type,,,,,,,
1983,pDm8,-0.5639121214350885,6.0,0,[],unavailable_same_type,,,,,,,
1984,pDm8,-0.6987756461878195,24.0,0,[],unavailable_same_type,,,,,,,
1985,pDm8,-0.5747260275808711,24.0,0,[],unavailable_same_type,,,,,,,
1986,pDm8,-0.6536533866891122,29.0,0,[],unavailable_same_type,,,,,,,
1987,pDm8,-0.9733910142810771,34.0,0,[],unavailable_same_type,,,,,,,
1988,pDm8,-0.6964207632513614,24.0,0,[],unavailable_same_type,,,,,,,
1989,pDm8,-1.1305273105197826,17.0,0,[],unavailable_same_type,,,,,,,
1990,pDm8,-1.1157816248065986,11.0,0,[],unavailable_same_type,,,,,,,
1991,pDm8,-0.14590504030391058,17.0,0,[],unavailable_same_type,,,,,,,
1992,pDm8,-0.7605122077443,78.0,0,[],unavailable_same_type,,,,,,,
1993,pDm8,-0.12976201110334898,33.0,0,[],unavailable_same_type,,,,,,,
1994,pDm8,-0.8511555908947859,63.0,0,[],unavailable_same_type,,,,,,,
1995,pDm8,-0.6370745581820696,41.0,0,[],unavailable_same_type,,,,,,,
1996,yDm8,-0.13131834081760277,7.0,0,[],unavailable_same_type,,,,,,,
1997,yDm8,0.24064653261489935,25.0,0,[],unavailable_same_type,,,,,,,
1998,yDm8,-0.9960407935808294,27.0,0,[],unavailable_same_type,,,,,,,
1999,yDm8,0.028479722209064934,11.0,0,[],unavailable_same_type,,,,,,,
2000,yDm8,-0.823648715507261,31.0,0,[],unavailable_same_type,,,,,,,
2001,yDm8,-1.1442180978283596,22.0,0,[],unavailable_same_type,,,,,,,
2002,yDm8,0.6604799924016549,11.0,0,[],unavailable_same_type,,,,,,,
2003,yDm8,0.03656501607909777,20.0,0,[],unavailable_same_type,,,,,,,
2004,yDm8,-0.18953916199575047,22.0,0,[],unavailable_same_type,,,,,,,
2005,yDm8,-0.42308943567589763,65.0,0,[],unavailable_same_type,,,,,,,
2006,yDm8,-0.7315899177336044,7.0,0,[],unavailable_same_type,,,,,,,
2007,yDm8,0.6531071699662301,31.0,0,[],unavailable_same_type,,,,,,,
2008,yDm8,-0.06423456503706178,14.0,0,[],unavailable_same_type,,,,,,,
2009,yDm8,-1.2176334862462976,7.0,0,[],unavailable_same_type,,,,,,,
2010,yDm8,0.7343716294222729,34.0,0,[],unavailable_same_type,,,,,,,
2011,yDm8,-1.1521293926204201,51.0,0,[],unavailable_same_type,,,,,,,
2012,yDm8,-0.743105143635845,8.0,0,[],unavailable_same_type,,,,,,,
2013,yDm8,-1.0740336882553287,12.0,0,[],unavailable_same_type,,,,,,,
2014,yDm8,-1.4040963920876628,15.0,0,[],unavailable_same_type,,,,,,,
2015,yDm8,-0.7242275757855611,15.0,0,[],unavailable_same_type,,,,,,,
2016,yDm8,-0.32967436606452555,38.0,0,[],unavailable_same_type,,,,,,,
2017,yDm8,-0.816254192004804,48.0,0,[],unavailable_same_type,,,,,,,
2018,yDm8,-1.695515127067209,9.0,0,[],unavailable_same_type,,,,,,,
2019,yDm8,-0.9909870512608148,13.0,0,[],unavailable_same_type,,,,,,,
2020,yDm8,-0.6683965294063835,26.0,0,[],unavailable_same_type,,,,,,,
2021,yDm8,-0.9851521954872838,8.0,0,[],unavailable_same_type,,,,,,,
2022,yDm8,-0.6249650917235291,11.0,0,[],unavailable_same_type,,,,,,,
2023,yDm8,-0.6438953251222502,12.0,0,[],unavailable_same_type,,,,,,,
2024,yDm8,0.16952690428279757,21.0,0,[],unavailable_same_type,,,,,,,
2025,yDm8,-1.143545740684741,30.0,0,[],unavailable_same_type,,,,,,,
2026,yDm8,-1.17268932603583,12.0,0,[],unavailable_same_type,,,,,,,
2027,yDm8,-1.3479377128574017,21.0,0,[],unavailable_same_type,,,,,,,
2028,yDm8,-1.1492087582115376,19.0,0,[],unavailable_same_type,,,,,,,
2029,yDm8,0.2925038964697135,106.0,0,[],unavailable_same_type,,,,,,,
2030,yDm8,0.6097822073074392,9.0,0,[],unavailable_same_type,,,,,,,
2031,yDm8,-0.36967146146455815,11.0,0,[],unavailable_same_type,,,,,,,
2032,yDm8,0.13568734495278553,9.0,0,[],unavailable_same_type,,,,,,,
2033,yDm8,0.27039924586417396,22.0,0,[],unavailable_same_type,,,,,,,
2034,yDm8,0.39397063892393724,22.0,0,[],unavailable_same_type,,,,,,,
2035,yDm8,-1.034125803960206,27.0,0,[],unavailable_same_type,,,,,,,
2036,yDm8,0.26655304604882274,7.0,0,[],unavailable_same_type,,,,,,,
2037,yDm8,0.41392318822860125,25.0,0,[],unavailable_same_type,,,,,,,
2038,yDm8,-0.3420295238192489,31.0,0,[],unavailable_same_type,,,,,,,
2039,yDm8,0.207485611252306,11.0,0,[],unavailable_same_type,,,,,,,
2040,yDm8,-0.8477221958604269,31.0,0,[],unavailable_same_type,,,,,,,
2041,yDm8,0.07762823276318552,4.0,0,[],unavailable_same_type,,,,,,,
2042,yDm8,0.26788789709008126,4.0,0,[],unavailable_same_type,,,,,,,
2043,yDm8,-1.0325155286557757,22.0,0,[],unavailable_same_type,,,,,,,
2044,yDm8,0.044300989280937626,37.0,0,[],unavailable_same_type,,,,,,,
2045,yDm8,-0.8505667115007274,21.0,0,[],unavailable_same_type,,,,,,,
2046,yDm8,0.31960802241525565,11.0,0,[],unavailable_same_type,,,,,,,
2047,yDm8,0.24744944715455514,18.0,0,[],unavailable_same_type,,,,,,,
2048,yDm8,-0.17792611251740417,20.0,0,[],unavailable_same_type,,,,,,,
2049,yDm8,0.8947645798787427,8.0,0,[],unavailable_same_type,,,,,,,
2050,yDm8,-0.03223911771706275,22.0,0,[],unavailable_same_type,,,,,,,
2051,yDm8,-1.1247978446007953,86.0,0,[],unavailable_same_type,,,,,,,
2052,yDm8,-0.3538807039727953,11.0,0,[],unavailable_same_type,,,,,,,
2053,yDm8,-0.6266131678104108,86.0,0,[],unavailable_same_type,,,,,,,
2054,yDm8,-0.21356222164903757,7.0,0,[],unavailable_same_type,,,,,,,
2055,yDm8,-0.6392782673673288,7.0,0,[],unavailable_same_type,,,,,,,
2056,yDm8,-1.2423405603051878,82.0,0,[],unavailable_same_type,,,,,,,
2057,yDm8,0.017263650240425137,34.0,0,[],unavailable_same_type,,,,,,,
2058,yDm8,-0.20390376406496347,34.0,0,[],unavailable_same_type,,,,,,,
2059,yDm8,-0.3404825835851841,65.0,0,[],unavailable_same_type,,,,,,,
2060,yDm8,-0.555533812485564,23.0,0,[],unavailable_same_type,,,,,,,
2061,yDm8,-0.9595168469578351,7.0,0,[],unavailable_same_type,,,,,,,
2062,yDm8,-0.039517929197854955,11.0,0,[],unavailable_same_type,,,,,,,
2063,yDm8,0.38428912722191105,11.0,0,[],unavailable_same_type,,,,,,,
2064,yDm8,0.14785138717227375,31.0,0,[],unavailable_same_type,,,,,,,
2065,yDm8,0.07095140223886699,14.0,0,[],unavailable_same_type,,,,,,,
2066,yDm8,-0.3754352812618859,14.0,0,[],unavailable_same_type,,,,,,,
2067,yDm8,1.0167292878370486,9.0,0,[],unavailable_same_type,,,,,,,
2068,yDm8,-0.9660562090640065,7.0,0,[],unavailable_same_type,,,,,,,
2069,yDm8,0.30672981262597615,15.0,0,[],unavailable_same_type,,,,,,,
2070,yDm8,0.34836406239633944,9.0,0,[],unavailable_same_type,,,,,,,
2071,yDm8,-0.45423938218674387,14.0,0,[],unavailable_same_type,,,,,,,
2072,yDm8,0.5835866667891457,34.0,0,[],unavailable_same_type,,,,,,,
2073,yDm8,-0.4598677917841525,50.0,0,[],unavailable_same_type,,,,,,,
2074,yDm8,1.154013567061401,8.0,0,[],unavailable_same_type,,,,,,,
2075,yDm8,-1.4401725899311326,11.0,0,[],unavailable_same_type,,,,,,,
2076,yDm8,-0.3937229814180983,133.0,0,[],unavailable_same_type,,,,,,,
2077,yDm8,-1.026453567263967,15.0,0,[],unavailable_same_type,,,,,,,
2078,yDm8,-1.2570394988743578,97.0,0,[],unavailable_same_type,,,,,,,
2079,yDm8,-1.219213705677541,118.0,0,[],unavailable_same_type,,,,,,,
2080,yDm8,-1.3103588285776993,21.0,0,[],unavailable_same_type,,,,,,,
2081,yDm8,0.5240551892438482,29.0,0,[],unavailable_same_type,,,,,,,
2082,yDm8,0.31910542357704086,21.0,0,[],unavailable_same_type,,,,,,,
2083,yDm8,1.0532081536038504,8.0,0,[],unavailable_same_type,,,,,,,
2084,yDm8,-0.8068577583062341,34.0,0,[],unavailable_same_type,,,,,,,
2085,yDm8,-0.5429024806505023,11.0,0,[],unavailable_same_type,,,,,,,
2086,yDm8,-0.9292891927787552,16.0,0,[],unavailable_same_type,,,,,,,
2087,yDm8,-0.8461315249554036,18.0,0,[],unavailable_same_type,,,,,,,
2088,yDm8,-0.7300008803745209,51.0,0,[],unavailable_same_type,,,,,,,
2089,yDm8,-1.3854196043734863,13.0,0,[],unavailable_same_type,,,,,,,
2090,yDm8,0.9860947994546467,16.0,0,[],unavailable_same_type,,,,,,,
2091,yDm8,0.3234635619096404,51.0,0,[],unavailable_same_type,,,,,,,
2092,yDm8,-1.0704048072872994,11.0,0,[],unavailable_same_type,,,,,,,
2093,yDm8,0.4519232734548434,63.0,0,[],unavailable_same_type,,,,,,,
2094,yDm8,0.3385882796700675,12.0,0,[],unavailable_same_type,,,,,,,
2095,yDm8,0.3350161998426612,12.0,0,[],unavailable_same_type,,,,,,,
2096,yDm8,-0.16315039268816214,50.0,0,[],unavailable_same_type,,,,,,,
2097,yDm8,-0.8440775308148921,51.0,0,[],unavailable_same_type,,,,,,,
2098,yDm8,-1.167652674188556,22.0,0,[],unavailable_same_type,,,,,,,
2099,yDm8,-0.9116756783574215,31.0,0,[],unavailable_same_type,,,,,,,
2100,yDm8,-0.98204769574871,21.0,0,[],unavailable_same_type,,,,,,,
2101,yDm8,0.2489866190647044,7.0,0,[],unavailable_same_type,,,,,,,
2102,yDm8,1.0204605332524654,9.0,0,[],unavailable_same_type,,,,,,,
2103,yDm8,0.34189490860663035,9.0,0,[],unavailable_same_type,,,,,,,
2104,yDm8,-1.473933698924459,14.0,0,[],unavailable_same_type,,,,,,,
2105,yDm8,-1.4592551487184298,14.0,0,[],unavailable_same_type,,,,,,,
2106,yDm8,0.3243247343228486,51.0,0,[],unavailable_same_type,,,,,,,
2107,yDm8,-0.168207209156732,7.0,0,[],unavailable_same_type,,,,,,,
2108,yDm8,0.3744430061997911,9.0,0,[],unavailable_same_type,,,,,,,
2109,yDm8,0.34454170009889185,13.0,0,[],unavailable_same_type,,,,,,,
2110,yDm8,0.36391441295800536,13.0,0,[],unavailable_same_type,,,,,,,
2111,yDm8,-0.11255065340201134,12.0,0,[],unavailable_same_type,,,,,,,
2112,yDm8,-0.3998503584987945,12.0,0,[],unavailable_same_type,,,,,,,
2113,yDm8,0.5536513748759148,7.0,0,[],unavailable_same_type,,,,,,,
2114,yDm8,0.5609154627247408,7.0,0,[],unavailable_same_type,,,,,,,
2115,yDm8,-1.4680430341400006,24.0,0,[],unavailable_same_type,,,,,,,
2116,yDm8,-1.0995804576446138,24.0,0,[],unavailable_same_type,,,,,,,
2117,yDm8,-0.7612433929199788,47.0,0,[],unavailable_same_type,,,,,,,
2118,yDm8,-0.9148030688516656,8.0,0,[],unavailable_same_type,,,,,,,
2119,yDm8,0.15101471550780107,9.0,0,[],unavailable_same_type,,,,,,,
2120,yDm8,-0.14429772158214835,18.0,0,[],unavailable_same_type,,,,,,,
2121,yDm8,-0.20414792184520283,39.0,0,[],unavailable_same_type,,,,,,,
2122,yDm8,-0.22988092410502947,45.0,0,[],unavailable_same_type,,,,,,,
2123,yDm8,-0.13317830808435888,106.0,0,[],unavailable_same_type,,,,,,,
2124,yDm8,0.15704326241440963,22.0,0,[],unavailable_same_type,,,,,,,
2125,yDm8,-0.8523988144313065,8.0,0,[],unavailable_same_type,,,,,,,
2126,yDm8,0.5068554708795221,22.0,0,[],unavailable_same_type,,,,,,,
2127,yDm8,0.5735871457686761,22.0,0,[],unavailable_same_type,,,,,,,
2128,yDm8,-0.01070200335482829,21.0,0,[],unavailable_same_type,,,,,,,
2129,yDm8,-0.6704779940032032,19.0,0,[],unavailable_same_type,,,,,,,
2130,yDm8,-0.08295315443012259,40.0,0,[],unavailable_same_type,,,,,,,
2131,yDm8,0.3007798560013645,7.0,0,[],unavailable_same_type,,,,,,,
2132,yDm8,-1.2521191056279093,86.0,0,[],unavailable_same_type,,,,,,,
2133,yDm8,-0.6400345021276752,40.0,0,[],unavailable_same_type,,,,,,,
2134,yDm8,-0.7725979217395178,40.0,0,[],unavailable_same_type,,,,,,,
2135,yDm8,0.15159169060370786,11.0,0,[],unavailable_same_type,,,,,,,
2136,yDm8,-0.03366029977267459,63.0,0,[],unavailable_same_type,,,,,,,
2137,yDm8,-1.0917987834150051,18.0,0,[],unavailable_same_type,,,,,,,
2138,yDm8,0.3443086789419594,7.0,0,[],unavailable_same_type,,,,,,,
2139,yDm8,-0.9072852249875865,24.0,0,[],unavailable_same_type,,,,,,,
2140,yDm8,-0.9372472131639887,13.0,0,[],unavailable_same_type,,,,,,,
2141,yDm8,-0.5774529193702488,11.0,0,[],unavailable_same_type,,,,,,,
2142,yDm8,-1.2799959987342526,18.0,0,[],unavailable_same_type,,,,,,,
2143,yDm8,-0.3531988473497423,59.0,0,[],unavailable_same_type,,,,,,,
2144,yDm8,-0.07459754739816413,106.0,0,[],unavailable_same_type,,,,,,,
2145,yDm8,-1.1630853353801114,20.0,0,[],unavailable_same_type,,,,,,,
2146,yDm8,-0.677502649316014,7.0,0,[],unavailable_same_type,,,,,,,
2147,yDm8,-1.2909078207855078,19.0,0,[],unavailable_same_type,,,,,,,
2148,yDm8,-1.2618549923225146,12.0,0,[],unavailable_same_type,,,,,,,
2149,yDm8,-1.244658228572045,21.0,0,[],unavailable_same_type,,,,,,,
2150,yDm8,-1.1499624719271888,34.0,0,[],unavailable_same_type,,,,,,,
2151,yDm8,0.2644336593450353,9.0,0,[],unavailable_same_type,,,,,,,
2152,yDm8,-1.1966051080093913,86.0,0,[],unavailable_same_type,,,,,,,
2153,yDm8,-0.03859379050059503,16.0,0,[],unavailable_same_type,,,,,,,
2154,yDm8,-0.6906686086203805,4.0,0,[],unavailable_same_type,,,,,,,
2155,yDm8,-1.3847057359442274,19.0,0,[],unavailable_same_type,,,,,,,
2156,yDm8,-0.5992570617082748,11.0,0,[],unavailable_same_type,,,,,,,
2157,yDm8,-1.4170355045415612,21.0,0,[],unavailable_same_type,,,,,,,
2158,yDm8,-0.8411087273141936,23.0,0,[],unavailable_same_type,,,,,,,
2159,yDm8,-0.29599738411247417,37.0,0,[],unavailable_same_type,,,,,,,
2160,yDm8,0.09552556608884263,20.0,0,[],unavailable_same_type,,,,,,,
2161,yDm8,-0.16508570067917935,31.0,0,[],unavailable_same_type,,,,,,,
2162,yDm8,-0.4278699137142225,4.0,0,[],unavailable_same_type,,,,,,,
2163,yDm8,-0.6477621508510693,23.0,0,[],unavailable_same_type,,,,,,,
2164,yDm8,-1.5004343447497492,20.0,0,[],unavailable_same_type,,,,,,,
2165,yDm8,-1.5413131021395388,20.0,0,[],unavailable_same_type,,,,,,,
2166,yDm8,-0.08078969508744015,15.0,0,[],unavailable_same_type,,,,,,,
2167,yDm8,-0.5122055812949268,9.0,0,[],unavailable_same_type,,,,,,,
2168,yDm8,-0.0368570925466679,11.0,0,[],unavailable_same_type,,,,,,,
2169,yDm8,-1.5897986625089753,29.0,0,[],unavailable_same_type,,,,,,,
2170,yDm8,-0.6567055854338387,4.0,0,[],unavailable_same_type,,,,,,,
2171,yDm8,-0.8422678332062666,19.0,0,[],unavailable_same_type,,,,,,,
2172,yDm8,-0.40736752253623315,11.0,0,[],unavailable_same_type,,,,,,,
2173,yDm8,-1.1553358030616019,78.0,0,[],unavailable_same_type,,,,,,,
2174,yDm8,-0.5547801976501427,23.0,0,[],unavailable_same_type,,,,,,,
2175,yDm8,-0.6083764482272187,31.0,0,[],unavailable_same_type,,,,,,,
2176,yDm8,-0.054268495356465794,20.0,0,[],unavailable_same_type,,,,,,,
2177,yDm8,-1.3192806140727493,29.0,0,[],unavailable_same_type,,,,,,,
2178,yDm8,-1.24113983151132,11.0,0,[],unavailable_same_type,,,,,,,
2179,yDm8,-1.3614860789851932,11.0,0,[],unavailable_same_type,,,,,,,
2180,yDm8,-0.969473871652852,11.0,0,[],unavailable_same_type,,,,,,,
2181,yDm8,-0.8344272815884428,30.0,0,[],unavailable_same_type,,,,,,,
2182,yDm8,-0.4199526314152826,31.0,0,[],unavailable_same_type,,,,,,,
2183,yDm8,-1.2650753729455124,19.0,0,[],unavailable_same_type,,,,,,,
2184,yDm8,-1.1883579002911915,11.0,0,[],unavailable_same_type,,,,,,,
2185,yDm8,-1.7471604664174005,7.0,0,[],unavailable_same_type,,,,,,,
2186,yDm8,-1.3094032239717301,16.0,0,[],unavailable_same_type,,,,,,,
2187,yDm8,-0.19952347103762236,7.0,0,[],unavailable_same_type,,,,,,,
2188,yDm8,-1.4491612286152633,11.0,0,[],unavailable_same_type,,,,,,,
2189,yDm8,-1.0916757542235496,7.0,0,[],unavailable_same_type,,,,,,,
2190,yDm8,-1.2425492866147025,86.0,0,[],unavailable_same_type,,,,,,,
2191,yDm8,-1.2425743784869285,52.0,0,[],unavailable_same_type,,,,,,,
2192,yDm8,-1.0458170424363402,31.0,0,[],unavailable_same_type,,,,,,,
2193,yDm8,-1.25871600166664,52.0,0,[],unavailable_same_type,,,,,,,
2194,yDm8,-0.8905356354672808,51.0,0,[],unavailable_same_type,,,,,,,
2195,yDm8,-1.1902910516057617,56.0,0,[],unavailable_same_type,,,,,,,
2196,yDm8,-1.2185890738388725,4.0,0,[],unavailable_same_type,,,,,,,
2197,yDm8,-1.4827480710852015,11.0,0,[],unavailable_same_type,,,,,,,
2198,yDm8,-1.0469360402382024,39.0,0,[],unavailable_same_type,,,,,,,
2199,yDm8,-0.6036964328552886,49.0,0,[],unavailable_same_type,,,,,,,
2200,yDm8,-1.1803854514721377,30.0,0,[],unavailable_same_type,,,,,,,
