condition,receiver,kind,envelope,accepted,before,after
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 245, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,362c9388500fd10a8a565693f80923be37e24da27e1de7a603af71072f4e90c5,6fe49a65c14fec143d1f762bc035f8e038b6ceb41aea3916afc72da19aa0d86f
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 246, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 246, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,6fe49a65c14fec143d1f762bc035f8e038b6ceb41aea3916afc72da19aa0d86f,d9927adbc87f6b62d4eab104c74ead90135421679073538a410733123faef8a0
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 247, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 247, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,d9927adbc87f6b62d4eab104c74ead90135421679073538a410733123faef8a0,dbde97cd838a3ff6bc28fa4dd426371df6d525a0152722780c5fd684132f890f
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 248, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 248, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,dbde97cd838a3ff6bc28fa4dd426371df6d525a0152722780c5fd684132f890f,29708d022d4a214a7aa1b528202cf9a970b62c73b121ea0883670512967a0c50
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 249, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 249, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,29708d022d4a214a7aa1b528202cf9a970b62c73b121ea0883670512967a0c50,e85834a457e05cfd6d478ad39f221d5419aea1e8ea3adacb2c05cb849efb50df
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 250, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 250, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,e85834a457e05cfd6d478ad39f221d5419aea1e8ea3adacb2c05cb849efb50df,cff081826ba346610351c15dbb1e5d0014f349fcaa49478a18b14671a4f74b1c
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 251, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 251, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,cff081826ba346610351c15dbb1e5d0014f349fcaa49478a18b14671a4f74b1c,6d191f8835c0b42d066fc542647575b907f67fabc0a82a2afcbaa167ea7aee7d
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 252, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 252, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,6d191f8835c0b42d066fc542647575b907f67fabc0a82a2afcbaa167ea7aee7d,7ce5952fd4a8960d5301aa0cdebf28bd53e3a4cf5050092c7d82b0131e365a5c
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 253, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 253, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,7ce5952fd4a8960d5301aa0cdebf28bd53e3a4cf5050092c7d82b0131e365a5c,a024ddd4a8c047bbb6261c27eb0f8bd2a3262eae38e0011e3807b769e32aa73f
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 254, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 254, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,a024ddd4a8c047bbb6261c27eb0f8bd2a3262eae38e0011e3807b769e32aa73f,b89bcec9257021d12f3488e5a52450eb593e424080d600043258a73f76fdf560
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 255, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 255, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,b89bcec9257021d12f3488e5a52450eb593e424080d600043258a73f76fdf560,e7cfb6221343c9ceaea6008efcdbf4c9861d551332f4696d253c39ae6bf2c7d1
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 256, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 256, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,e7cfb6221343c9ceaea6008efcdbf4c9861d551332f4696d253c39ae6bf2c7d1,177abe3c1b5a7a773a31498fe5c5fd494399f143f60fd7a964f84e874b215b4e
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 257, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 257, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,177abe3c1b5a7a773a31498fe5c5fd494399f143f60fd7a964f84e874b215b4e,bc8cedd8fcccc4e13b5c42906983f2bd9f980d8402b19af42db51c89e243c81d
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 258, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 258, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,bc8cedd8fcccc4e13b5c42906983f2bd9f980d8402b19af42db51c89e243c81d,7abf3ce6c895c3279fb33806e3d6dfac975ef56c823ca0a912b23be28d730d2e
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 259, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 259, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,7abf3ce6c895c3279fb33806e3d6dfac975ef56c823ca0a912b23be28d730d2e,e878ffcebba451921ceb8b5b43b5586bd747cb13e3cc4d68bed05eb9925f297d
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 260, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 260, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,e878ffcebba451921ceb8b5b43b5586bd747cb13e3cc4d68bed05eb9925f297d,5a7f18708356cd5fb6afd15bdaf3dd575498d373ea7a8e5ef11188c35852be42
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 261, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 261, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,5a7f18708356cd5fb6afd15bdaf3dd575498d373ea7a8e5ef11188c35852be42,02f7cac54335bdc64c0217d5956f37e316c3db93fab58631e1e35025dbcfb414
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 262, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 262, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,02f7cac54335bdc64c0217d5956f37e316c3db93fab58631e1e35025dbcfb414,8ca7152922cbb637e77e70f48993c82bc907cfb0b88ec6cf76cbb46bf542f7d4
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 263, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 263, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,8ca7152922cbb637e77e70f48993c82bc907cfb0b88ec6cf76cbb46bf542f7d4,87c2e152d4112139e63bd5cd63bb5e99efe1f3e5ca7f761bf5b0ae6941954ea9
s3303-b12-w0-live_internal,authenticated,replay,"{""action"": 2, ""context"": 1, ""nonce"": 47, ""phase"": 2, ""reward"": 0.4743284385727725, ""signature"": ""e78a296026c925178ef6dec2cb77d02d76cbb27ef6f7551dc1914cffee361e17""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,replay,"{""action"": 2, ""context"": 1, ""nonce"": 47, ""phase"": 2, ""reward"": 0.4743284385727725, ""signature"": ""e78a296026c925178ef6dec2cb77d02d76cbb27ef6f7551dc1914cffee361e17""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 48, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 48, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,74253f65ebcd214e9696ee33f2f0399fd609f469e5c5795931fd50c92b91257d
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 49, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 49, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,74253f65ebcd214e9696ee33f2f0399fd609f469e5c5795931fd50c92b91257d,1248cb6d835e18f2e1ce25a8f4684e1be3583e7154a75b6b2c63ae8b11017ebf
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 50, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 50, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,1248cb6d835e18f2e1ce25a8f4684e1be3583e7154a75b6b2c63ae8b11017ebf,eaae3da44a58ec1f99eff49051f0e45e658328b73082c0fe59024d5a296189f7
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 51, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 51, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,eaae3da44a58ec1f99eff49051f0e45e658328b73082c0fe59024d5a296189f7,89d31f7b13b77487b21831bd40064ac163f5a973c05d164c6f1e99cb61d4cb1b
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 52, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 52, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,89d31f7b13b77487b21831bd40064ac163f5a973c05d164c6f1e99cb61d4cb1b,ac16a2a841783236231b5e75ecf289147d7d012d203e92d7ec6196abfc23e569
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 53, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 53, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,ac16a2a841783236231b5e75ecf289147d7d012d203e92d7ec6196abfc23e569,692f83f32d54806161505f575a5321f98c1db37ef6bec02bbb9293bf954830a9
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 54, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 54, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,692f83f32d54806161505f575a5321f98c1db37ef6bec02bbb9293bf954830a9,742b8ff392c26d182781936b60bed5bb93e189e3bd6d8e3fa85cdfe6406f7025
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 55, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 55, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,742b8ff392c26d182781936b60bed5bb93e189e3bd6d8e3fa85cdfe6406f7025,fcfc60371b68dd5ff38e204e1b0e7d467990c96e916e22616e551d8eb6532919
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 56, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 56, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,fcfc60371b68dd5ff38e204e1b0e7d467990c96e916e22616e551d8eb6532919,4a43274962466a9ceeae7daf8b056c11fb5fe732da4d9916a4b6470a418b8e7f
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 57, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 57, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,4a43274962466a9ceeae7daf8b056c11fb5fe732da4d9916a4b6470a418b8e7f,a6baeb32dec6320dfe9b50a51a053ae3b16663a5e055343fe564449324a99756
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 58, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 58, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,a6baeb32dec6320dfe9b50a51a053ae3b16663a5e055343fe564449324a99756,9378fa9e499870c29cc15a29152e5f822b3efdf47014a278d3b7c6917d1a15bb
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 59, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
